>1_4	p_riboswitch=0.002591
>1524_4	p_riboswitch=0.016012
>1525_4	p_riboswitch=0.017203
>1526_4	p_riboswitch=0.002806
>1527_4	p_riboswitch=0.015893
>1528_4	p_riboswitch=0.295905
>1529_4	p_riboswitch=0.079286
>1530_4	p_riboswitch=0.068964
>1531_4	p_riboswitch=0.993554
>1532_4	p_riboswitch=0.986139
>1533_4	p_riboswitch=0.991853
>1534_4	p_riboswitch=0.996006
>1535_4	p_riboswitch=0.999415
>1536_4	p_riboswitch=0.997709
>1537_4	p_riboswitch=0.977854
>1538_4	p_riboswitch=0.259375
>1539_4	p_riboswitch=0.295573
>1540_4	p_riboswitch=0.998367
>1541_4	p_riboswitch=0.010898
>1542_4	p_riboswitch=0.005825
>1543_4	p_riboswitch=0.006673
>1544_4	p_riboswitch=0.007005
>1545_4	p_riboswitch=0.012174
>1546_4	p_riboswitch=0.032583
>1547_4	p_riboswitch=0.002019
>1548_4	p_riboswitch=0.002978
>1549_4	p_riboswitch=0.014790
>1550_4	p_riboswitch=0.021295
>1551_4	p_riboswitch=0.224349
>1552_4	p_riboswitch=0.975274
>1553_4	p_riboswitch=0.971947
>1554_4	p_riboswitch=0.981995
>1555_4	p_riboswitch=0.995998
>1556_4	p_riboswitch=0.996389
>1557_4	p_riboswitch=0.999381
>1558_4	p_riboswitch=0.988111
>1559_4	p_riboswitch=0.853248
>1560_4	p_riboswitch=0.264579
>1561_4	p_riboswitch=0.260001
>1562_4	p_riboswitch=0.005802
>1563_4	p_riboswitch=0.006171
>1564_4	p_riboswitch=0.003030
>1565_4	p_riboswitch=0.002259
>1566_4	p_riboswitch=0.014034
>1567_4	p_riboswitch=0.023408
>1568_4	p_riboswitch=0.635036
>1569_4	p_riboswitch=0.017067
>1570_4	p_riboswitch=0.020356
>1571_4	p_riboswitch=0.036221
>1572_4	p_riboswitch=0.993578
>1573_4	p_riboswitch=0.955478
>1574_4	p_riboswitch=0.965338
>1575_4	p_riboswitch=0.994544
>1576_4	p_riboswitch=0.996373
>1577_4	p_riboswitch=0.997846
>1578_4	p_riboswitch=0.999554
>1579_4	p_riboswitch=0.967164
>1580_4	p_riboswitch=0.882253
>1581_4	p_riboswitch=0.204314
>1582_4	p_riboswitch=0.007152
>1583_4	p_riboswitch=0.002677
>1584_4	p_riboswitch=0.002353
>1585_4	p_riboswitch=0.002558
>1586_4	p_riboswitch=0.001788
>1587_4	p_riboswitch=0.005272
>1588_4	p_riboswitch=0.564091
>1589_4	p_riboswitch=0.083827
>1590_4	p_riboswitch=0.025012
>1591_4	p_riboswitch=0.013770
>1592_4	p_riboswitch=0.981262
>1593_4	p_riboswitch=0.933304
>1594_4	p_riboswitch=0.993271
>1595_4	p_riboswitch=0.995379
>1596_4	p_riboswitch=0.997820
>1597_4	p_riboswitch=0.997730
>1598_4	p_riboswitch=0.999151
>1599_4	p_riboswitch=0.946223
>1600_4	p_riboswitch=0.883374
>1601_4	p_riboswitch=0.008069
>1602_4	p_riboswitch=0.002355
>1603_4	p_riboswitch=0.002735
>1604_4	p_riboswitch=0.002861
>1605_4	p_riboswitch=0.001860
>1606_4	p_riboswitch=0.005024
>1607_4	p_riboswitch=0.023958
>1608_4	p_riboswitch=0.182557
>1609_4	p_riboswitch=0.014292
>1610_4	p_riboswitch=0.006432
>1611_4	p_riboswitch=0.973299
>1612_4	p_riboswitch=0.983705
>1613_4	p_riboswitch=0.994660
>1614_4	p_riboswitch=0.997385
>1615_4	p_riboswitch=0.997678
>1616_4	p_riboswitch=0.994006
>1617_4	p_riboswitch=0.998782
>1618_4	p_riboswitch=0.940991
>1619_4	p_riboswitch=0.008080
>1620_4	p_riboswitch=0.002622
>1621_4	p_riboswitch=0.003038
>1622_4	p_riboswitch=0.002907
>1623_4	p_riboswitch=0.003629
>1624_4	p_riboswitch=0.023664
>1625_4	p_riboswitch=0.033037
>1626_4	p_riboswitch=0.053734
>1627_4	p_riboswitch=0.007328
>1628_4	p_riboswitch=0.821711
>1629_4	p_riboswitch=0.993175
>1630_4	p_riboswitch=0.988731
>1631_4	p_riboswitch=0.996947
>1632_4	p_riboswitch=0.997139
>1633_4	p_riboswitch=0.993830
>1634_4	p_riboswitch=0.522600
>1635_4	p_riboswitch=0.998811
>1636_4	p_riboswitch=0.011556
>1637_4	p_riboswitch=0.002860
>1638_4	p_riboswitch=0.003092
>1639_4	p_riboswitch=0.019220
>1640_4	p_riboswitch=0.027389
>1641_4	p_riboswitch=0.032840
>1642_4	p_riboswitch=0.019871
>1643_4	p_riboswitch=0.029134
>1644_4	p_riboswitch=0.015980
>1645_4	p_riboswitch=0.983460
>1646_4	p_riboswitch=0.994306
>1647_4	p_riboswitch=0.994379
>1648_4	p_riboswitch=0.996648
>1649_4	p_riboswitch=0.988358
>1650_4	p_riboswitch=0.387318
>1651_4	p_riboswitch=0.414444
>1652_4	p_riboswitch=0.001822
>1653_4	p_riboswitch=0.002971
>1654_4	p_riboswitch=0.005429
>1655_4	p_riboswitch=0.012557
>1656_4	p_riboswitch=0.042161
>1657_4	p_riboswitch=0.017718
>1658_4	p_riboswitch=0.016887
>1659_4	p_riboswitch=0.014177
>1660_4	p_riboswitch=0.980374
>1661_4	p_riboswitch=0.989283
>1662_4	p_riboswitch=0.996803
>1663_4	p_riboswitch=0.993985
>1664_4	p_riboswitch=0.976208
>1665_4	p_riboswitch=0.120868
>1666_4	p_riboswitch=0.276445
>1667_4	p_riboswitch=0.003132
>1668_4	p_riboswitch=0.002999
>1669_4	p_riboswitch=0.013259
>1670_4	p_riboswitch=0.015255
>1671_4	p_riboswitch=0.076310
>1672_4	p_riboswitch=0.011446
>1673_4	p_riboswitch=0.010522
>1674_4	p_riboswitch=0.024693
>1675_4	p_riboswitch=0.988084
>1676_4	p_riboswitch=0.994976
>1677_4	p_riboswitch=0.996511
>1678_4	p_riboswitch=0.901120
>1679_4	p_riboswitch=0.089735
>1680_4	p_riboswitch=0.087638
>1681_4	p_riboswitch=0.003411
>1682_4	p_riboswitch=0.011883
>1683_4	p_riboswitch=0.016324
>1684_4	p_riboswitch=0.009608
>1685_4	p_riboswitch=0.003444
>1686_4	p_riboswitch=0.023394
>1687_4	p_riboswitch=0.015375
>1688_4	p_riboswitch=0.031010
>1689_4	p_riboswitch=0.994636
>1690_4	p_riboswitch=0.029345
>1691_4	p_riboswitch=0.367252
>1692_4	p_riboswitch=0.128746
>1693_4	p_riboswitch=0.068900
>1694_4	p_riboswitch=0.011923
>1695_4	p_riboswitch=0.014154
>1696_4	p_riboswitch=0.009085
>1697_4	p_riboswitch=0.006038
>1698_4	p_riboswitch=0.004863
>1699_4	p_riboswitch=0.012430
>1700_4	p_riboswitch=0.014455
>1701_4	p_riboswitch=0.993351
>1702_4	p_riboswitch=0.028078
>1703_4	p_riboswitch=0.045732
>1704_4	p_riboswitch=0.241439
>1705_4	p_riboswitch=0.101189
>1706_4	p_riboswitch=0.014739
>1707_4	p_riboswitch=0.004781
>1708_4	p_riboswitch=0.006879
>1709_4	p_riboswitch=0.007036
>1710_4	p_riboswitch=0.005026
>1711_4	p_riboswitch=0.013053
>1712_4	p_riboswitch=0.016107
>1713_4	p_riboswitch=0.315660
>1714_4	p_riboswitch=0.041184
>1715_4	p_riboswitch=0.030494
>1716_4	p_riboswitch=0.195224
>1717_4	p_riboswitch=0.006069
>1718_4	p_riboswitch=0.007204
>1719_4	p_riboswitch=0.007984
>1720_4	p_riboswitch=0.007311
>1721_4	p_riboswitch=0.013129
>1722_4	p_riboswitch=0.992213
>1723_4	p_riboswitch=0.073568
>1724_4	p_riboswitch=0.149404
>1725_4	p_riboswitch=0.028977
>1726_4	p_riboswitch=0.026984
>1727_4	p_riboswitch=0.006937
>1728_4	p_riboswitch=0.021800
>1729_4	p_riboswitch=0.008365
>1730_4	p_riboswitch=0.007515
>1731_4	p_riboswitch=0.984343
>1732_4	p_riboswitch=0.057737
>1733_4	p_riboswitch=0.062614
>1734_4	p_riboswitch=0.107414
>1735_4	p_riboswitch=0.026169
>1736_4	p_riboswitch=0.005793
>1737_4	p_riboswitch=0.007915
>1738_4	p_riboswitch=0.019309
>1739_4	p_riboswitch=0.904789
>1740_4	p_riboswitch=0.014963
>1741_4	p_riboswitch=0.060174
>1742_4	p_riboswitch=0.044891
>1743_4	p_riboswitch=0.100142
>1744_4	p_riboswitch=0.006017
>1745_4	p_riboswitch=0.015129
>1746_4	p_riboswitch=0.945901
>1747_4	p_riboswitch=0.014161
>1748_4	p_riboswitch=0.243144
>1749_4	p_riboswitch=0.041572
>1750_4	p_riboswitch=0.042154
>1751_4	p_riboswitch=0.006193
>1752_4	p_riboswitch=0.853292
>1753_4	p_riboswitch=0.041611
>1754_4	p_riboswitch=0.036597
>1755_4	p_riboswitch=0.163106
>1756_4	p_riboswitch=0.037682
>1757_4	p_riboswitch=0.997140
>1758_4	p_riboswitch=0.017321
>1759_4	p_riboswitch=0.039222
>1760_4	p_riboswitch=0.026222
>1761_4	p_riboswitch=0.152130
>1762_4	p_riboswitch=0.015557
>1763_4	p_riboswitch=0.022533
>1764_4	p_riboswitch=0.028586
>1765_4	p_riboswitch=0.022671
>1766_4	p_riboswitch=0.030254
>1767_4	p_riboswitch=0.017474
>1768_4	p_riboswitch=0.024119
>1769_4	p_riboswitch=0.033423
>1770_4	p_riboswitch=0.015314
>1771_4	p_riboswitch=0.031248
>1772_4	p_riboswitch=0.010819
>1773_4	p_riboswitch=0.016012
>1774_4	p_riboswitch=0.017203
>1775_4	p_riboswitch=0.002806
>1776_4	p_riboswitch=0.015893
>1777_4	p_riboswitch=0.295905
>1778_4	p_riboswitch=0.079286
>1779_4	p_riboswitch=0.068964
>1780_4	p_riboswitch=0.993554
>1781_4	p_riboswitch=0.986139
>1782_4	p_riboswitch=0.991853
>1783_4	p_riboswitch=0.996006
>1784_4	p_riboswitch=0.999415
>1785_4	p_riboswitch=0.997709
>1786_4	p_riboswitch=0.977854
>1787_4	p_riboswitch=0.259375
>1788_4	p_riboswitch=0.295573
>1789_4	p_riboswitch=0.998367
>1790_4	p_riboswitch=0.261409
>1791_4	p_riboswitch=0.993047
>1792_4	p_riboswitch=0.916390
>1793_4	p_riboswitch=0.955004
>1794_4	p_riboswitch=0.012174
>1795_4	p_riboswitch=0.032583
>1796_4	p_riboswitch=0.002019
>1797_4	p_riboswitch=0.002978
>1798_4	p_riboswitch=0.014790
>1799_4	p_riboswitch=0.021295
>1800_4	p_riboswitch=0.224349
>1801_4	p_riboswitch=0.975274
>1802_4	p_riboswitch=0.971947
>1803_4	p_riboswitch=0.981995
>1804_4	p_riboswitch=0.995998
>1805_4	p_riboswitch=0.996389
>1806_4	p_riboswitch=0.999381
>1807_4	p_riboswitch=0.988111
>1808_4	p_riboswitch=0.853248
>1809_4	p_riboswitch=0.264579
>1810_4	p_riboswitch=0.260001
>1811_4	p_riboswitch=0.998020
>1812_4	p_riboswitch=0.329695
>1813_4	p_riboswitch=0.993809
>1814_4	p_riboswitch=0.923549
>1815_4	p_riboswitch=0.014034
>1816_4	p_riboswitch=0.023408
>1817_4	p_riboswitch=0.635036
>1818_4	p_riboswitch=0.017067
>1819_4	p_riboswitch=0.020356
>1820_4	p_riboswitch=0.036221
>1821_4	p_riboswitch=0.993578
>1822_4	p_riboswitch=0.955478
>1823_4	p_riboswitch=0.965338
>1824_4	p_riboswitch=0.994544
>1825_4	p_riboswitch=0.996373
>1826_4	p_riboswitch=0.997846
>1827_4	p_riboswitch=0.999554
>1828_4	p_riboswitch=0.967164
>1829_4	p_riboswitch=0.882253
>1830_4	p_riboswitch=0.204314
>1831_4	p_riboswitch=0.206018
>1832_4	p_riboswitch=0.267052
>1833_4	p_riboswitch=0.281071
>1834_4	p_riboswitch=0.993935
>1835_4	p_riboswitch=0.001788
>1836_4	p_riboswitch=0.005272
>1837_4	p_riboswitch=0.564091
>1838_4	p_riboswitch=0.083827
>1839_4	p_riboswitch=0.025012
>1840_4	p_riboswitch=0.013770
>1841_4	p_riboswitch=0.981262
>1842_4	p_riboswitch=0.933304
>1843_4	p_riboswitch=0.993271
>1844_4	p_riboswitch=0.995379
>1845_4	p_riboswitch=0.997820
>1846_4	p_riboswitch=0.997730
>1847_4	p_riboswitch=0.999151
>1848_4	p_riboswitch=0.946223
>1849_4	p_riboswitch=0.883373
>1850_4	p_riboswitch=0.101071
>1851_4	p_riboswitch=0.311871
>1852_4	p_riboswitch=0.306231
>1853_4	p_riboswitch=0.309030
>1854_4	p_riboswitch=0.001860
>1855_4	p_riboswitch=0.005024
>1856_4	p_riboswitch=0.023958
>1857_4	p_riboswitch=0.182557
>1858_4	p_riboswitch=0.014292
>1859_4	p_riboswitch=0.006432
>1860_4	p_riboswitch=0.973299
>1861_4	p_riboswitch=0.983705
>1862_4	p_riboswitch=0.994660
>1863_4	p_riboswitch=0.997385
>1864_4	p_riboswitch=0.997678
>1865_4	p_riboswitch=0.994006
>1866_4	p_riboswitch=0.998782
>1867_4	p_riboswitch=0.940991
>1868_4	p_riboswitch=0.856959
>1869_4	p_riboswitch=0.996152
>1870_4	p_riboswitch=0.997987
>1871_4	p_riboswitch=0.337054
>1872_4	p_riboswitch=0.003629
>1873_4	p_riboswitch=0.023664
>1874_4	p_riboswitch=0.033037
>1875_4	p_riboswitch=0.053734
>1876_4	p_riboswitch=0.007328
>1877_4	p_riboswitch=0.821711
>1878_4	p_riboswitch=0.993175
>1879_4	p_riboswitch=0.988731
>1880_4	p_riboswitch=0.996947
>1881_4	p_riboswitch=0.997139
>1882_4	p_riboswitch=0.993830
>1883_4	p_riboswitch=0.522600
>1884_4	p_riboswitch=0.998811
>1885_4	p_riboswitch=0.924052
>1886_4	p_riboswitch=0.974282
>1887_4	p_riboswitch=0.995098
>1888_4	p_riboswitch=0.998027
>1889_4	p_riboswitch=0.027389
>1890_4	p_riboswitch=0.032840
>1891_4	p_riboswitch=0.019871
>1892_4	p_riboswitch=0.029134
>1893_4	p_riboswitch=0.015980
>1894_4	p_riboswitch=0.983460
>1895_4	p_riboswitch=0.994306
>1896_4	p_riboswitch=0.994379
>1897_4	p_riboswitch=0.996648
>1898_4	p_riboswitch=0.988358
>1899_4	p_riboswitch=0.387318
>1900_4	p_riboswitch=0.414444
>1901_4	p_riboswitch=0.998651
>1902_4	p_riboswitch=0.978197
>1903_4	p_riboswitch=0.975114
>1904_4	p_riboswitch=0.994923
>1905_4	p_riboswitch=0.042161
>1906_4	p_riboswitch=0.017718
>1907_4	p_riboswitch=0.016887
>1908_4	p_riboswitch=0.014177
>1909_4	p_riboswitch=0.980374
>1910_4	p_riboswitch=0.989283
>1911_4	p_riboswitch=0.996803
>1912_4	p_riboswitch=0.993986
>1913_4	p_riboswitch=0.976208
>1914_4	p_riboswitch=0.120868
>1915_4	p_riboswitch=0.276445
>1916_4	p_riboswitch=0.177558
>1917_4	p_riboswitch=0.999331
>1918_4	p_riboswitch=0.977764
>1919_4	p_riboswitch=0.976024
>1920_4	p_riboswitch=0.076310
>1921_4	p_riboswitch=0.011446
>1922_4	p_riboswitch=0.010522
>1923_4	p_riboswitch=0.024693
>1924_4	p_riboswitch=0.988084
>1925_4	p_riboswitch=0.994976
>1926_4	p_riboswitch=0.996511
>1927_4	p_riboswitch=0.901120
>1928_4	p_riboswitch=0.089735
>1929_4	p_riboswitch=0.087638
>1930_4	p_riboswitch=0.103709
>1931_4	p_riboswitch=0.993223
>1932_4	p_riboswitch=0.977736
>1933_4	p_riboswitch=0.978170
>1934_4	p_riboswitch=0.003444
>1935_4	p_riboswitch=0.023394
>1936_4	p_riboswitch=0.015375
>1937_4	p_riboswitch=0.031010
>1938_4	p_riboswitch=0.994636
>1939_4	p_riboswitch=0.029345
>1940_4	p_riboswitch=0.367252
>1941_4	p_riboswitch=0.128746
>1942_4	p_riboswitch=0.068900
>1943_4	p_riboswitch=0.045355
>1944_4	p_riboswitch=0.489453
>1945_4	p_riboswitch=0.995673
>1946_4	p_riboswitch=0.978358
>1947_4	p_riboswitch=0.004863
>1948_4	p_riboswitch=0.012430
>1949_4	p_riboswitch=0.014455
>1950_4	p_riboswitch=0.993351
>1951_4	p_riboswitch=0.028078
>1952_4	p_riboswitch=0.045732
>1953_4	p_riboswitch=0.241439
>1954_4	p_riboswitch=0.101189
>1955_4	p_riboswitch=0.038424
>1956_4	p_riboswitch=0.145026
>1957_4	p_riboswitch=0.971199
>1958_4	p_riboswitch=0.994438
>1959_4	p_riboswitch=0.005026
>1960_4	p_riboswitch=0.013053
>1961_4	p_riboswitch=0.016107
>1962_4	p_riboswitch=0.315660
>1963_4	p_riboswitch=0.041184
>1964_4	p_riboswitch=0.030494
>1965_4	p_riboswitch=0.195224
>1966_4	p_riboswitch=0.051099
>1967_4	p_riboswitch=0.091683
>1968_4	p_riboswitch=0.858168
>1969_4	p_riboswitch=0.994524
>1970_4	p_riboswitch=0.013129
>1971_4	p_riboswitch=0.992213
>1972_4	p_riboswitch=0.073568
>1973_4	p_riboswitch=0.149404
>1974_4	p_riboswitch=0.028977
>1975_4	p_riboswitch=0.026984
>1976_4	p_riboswitch=0.139583
>1977_4	p_riboswitch=0.156311
>1978_4	p_riboswitch=0.724665
>1979_4	p_riboswitch=0.992045
>1980_4	p_riboswitch=0.984343
>1981_4	p_riboswitch=0.057737
>1982_4	p_riboswitch=0.062614
>1983_4	p_riboswitch=0.107414
>1984_4	p_riboswitch=0.026169
>1985_4	p_riboswitch=0.025164
>1986_4	p_riboswitch=0.192811
>1987_4	p_riboswitch=0.694361
>1988_4	p_riboswitch=0.988801
>1989_4	p_riboswitch=0.014963
>1990_4	p_riboswitch=0.060174
>1991_4	p_riboswitch=0.044891
>1992_4	p_riboswitch=0.100142
>1993_4	p_riboswitch=0.024663
>1994_4	p_riboswitch=0.023298
>1995_4	p_riboswitch=0.988587
>1996_4	p_riboswitch=0.983029
>1997_4	p_riboswitch=0.243144
>1998_4	p_riboswitch=0.041572
>1999_4	p_riboswitch=0.042154
>2000_4	p_riboswitch=0.083048
>2001_4	p_riboswitch=0.023804
>2002_4	p_riboswitch=0.023961
>2003_4	p_riboswitch=0.988737
>2004_4	p_riboswitch=0.163106
>2005_4	p_riboswitch=0.037682
>2006_4	p_riboswitch=0.037887
>2007_4	p_riboswitch=0.086848
>2008_4	p_riboswitch=0.204783
>2009_4	p_riboswitch=0.979036
>2010_4	p_riboswitch=0.152130
>2011_4	p_riboswitch=0.032013
>2012_4	p_riboswitch=0.076022
>2013_4	p_riboswitch=0.119513
>2014_4	p_riboswitch=0.970714
>2015_4	p_riboswitch=0.121690
>2016_4	p_riboswitch=0.051414
>2017_4	p_riboswitch=0.071822
>2018_4	p_riboswitch=0.121989
>2019_4	p_riboswitch=0.037807
>2020_4	p_riboswitch=0.051301
>2021_4	p_riboswitch=0.066461
>2022_4	p_riboswitch=0.036246
>2023_4	p_riboswitch=0.060730
>2024_4	p_riboswitch=0.040635
>2025_4	p_riboswitch=0.015893
>2026_4	p_riboswitch=0.295905
>2027_4	p_riboswitch=0.079286
>2028_4	p_riboswitch=0.068964
>2029_4	p_riboswitch=0.993554
>2030_4	p_riboswitch=0.986139
>2031_4	p_riboswitch=0.991853
>2032_4	p_riboswitch=0.996006
>2033_4	p_riboswitch=0.999415
>2034_4	p_riboswitch=0.997709
>2035_4	p_riboswitch=0.977854
>2036_4	p_riboswitch=0.259375
>2037_4	p_riboswitch=0.295573
>2038_4	p_riboswitch=0.998367
>2039_4	p_riboswitch=0.261409
>2040_4	p_riboswitch=0.993047
>2041_4	p_riboswitch=0.916390
>2042_4	p_riboswitch=0.955004
>2043_4	p_riboswitch=0.869865
>2044_4	p_riboswitch=0.160397
>2045_4	p_riboswitch=0.128667
>2046_4	p_riboswitch=0.097504
>2047_4	p_riboswitch=0.014790
>2048_4	p_riboswitch=0.021295
>2049_4	p_riboswitch=0.224349
>2050_4	p_riboswitch=0.975274
>2051_4	p_riboswitch=0.971947
>2052_4	p_riboswitch=0.981995
>2053_4	p_riboswitch=0.995998
>2054_4	p_riboswitch=0.996389
>2055_4	p_riboswitch=0.999381
>2056_4	p_riboswitch=0.988111
>2057_4	p_riboswitch=0.853248
>2058_4	p_riboswitch=0.264579
>2059_4	p_riboswitch=0.260001
>2060_4	p_riboswitch=0.998020
>2061_4	p_riboswitch=0.329695
>2062_4	p_riboswitch=0.993809
>2063_4	p_riboswitch=0.923549
>2064_4	p_riboswitch=0.911375
>2065_4	p_riboswitch=0.787732
>2066_4	p_riboswitch=0.176175
>2067_4	p_riboswitch=0.132331
>2068_4	p_riboswitch=0.020356
>2069_4	p_riboswitch=0.036221
>2070_4	p_riboswitch=0.993578
>2071_4	p_riboswitch=0.955478
>2072_4	p_riboswitch=0.965338
>2073_4	p_riboswitch=0.994544
>2074_4	p_riboswitch=0.996373
>2075_4	p_riboswitch=0.997846
>2076_4	p_riboswitch=0.999554
>2077_4	p_riboswitch=0.967164
>2078_4	p_riboswitch=0.882253
>2079_4	p_riboswitch=0.204314
>2080_4	p_riboswitch=0.206018
>2081_4	p_riboswitch=0.267052
>2082_4	p_riboswitch=0.281071
>2083_4	p_riboswitch=0.993935
>2084_4	p_riboswitch=0.773613
>2085_4	p_riboswitch=0.857596
>2086_4	p_riboswitch=0.805201
>2087_4	p_riboswitch=0.210575
>2088_4	p_riboswitch=0.025012
>2089_4	p_riboswitch=0.013770
>2090_4	p_riboswitch=0.981262
>2091_4	p_riboswitch=0.933304
>2092_4	p_riboswitch=0.993271
>2093_4	p_riboswitch=0.995379
>2094_4	p_riboswitch=0.997820
>2095_4	p_riboswitch=0.997730
>2096_4	p_riboswitch=0.999151
>2097_4	p_riboswitch=0.946223
>2098_4	p_riboswitch=0.883373
>2099_4	p_riboswitch=0.101071
>2100_4	p_riboswitch=0.311871
>2101_4	p_riboswitch=0.306231
>2102_4	p_riboswitch=0.309030
>2103_4	p_riboswitch=0.980191
>2104_4	p_riboswitch=0.622110
>2105_4	p_riboswitch=0.865221
>2106_4	p_riboswitch=0.832000
>2107_4	p_riboswitch=0.014292
>2108_4	p_riboswitch=0.006432
>2109_4	p_riboswitch=0.973299
>2110_4	p_riboswitch=0.983705
>2111_4	p_riboswitch=0.994660
>2112_4	p_riboswitch=0.997385
>2113_4	p_riboswitch=0.997678
>2114_4	p_riboswitch=0.994006
>2115_4	p_riboswitch=0.998782
>2116_4	p_riboswitch=0.940991
>2117_4	p_riboswitch=0.856959
>2118_4	p_riboswitch=0.996152
>2119_4	p_riboswitch=0.997987
>2120_4	p_riboswitch=0.337054
>2121_4	p_riboswitch=0.172272
>2122_4	p_riboswitch=0.972822
>2123_4	p_riboswitch=0.651311
>2124_4	p_riboswitch=0.879384
>2125_4	p_riboswitch=0.007328
>2126_4	p_riboswitch=0.821711
>2127_4	p_riboswitch=0.993175
>2128_4	p_riboswitch=0.988731
>2129_4	p_riboswitch=0.996947
>2130_4	p_riboswitch=0.997139
>2131_4	p_riboswitch=0.993830
>2132_4	p_riboswitch=0.522600
>2133_4	p_riboswitch=0.998811
>2134_4	p_riboswitch=0.924052
>2135_4	p_riboswitch=0.974282
>2136_4	p_riboswitch=0.995098
>2137_4	p_riboswitch=0.998027
>2138_4	p_riboswitch=0.196958
>2139_4	p_riboswitch=0.156801
>2140_4	p_riboswitch=0.981949
>2141_4	p_riboswitch=0.714179
>2142_4	p_riboswitch=0.015980
>2143_4	p_riboswitch=0.983460
>2144_4	p_riboswitch=0.994306
>2145_4	p_riboswitch=0.994379
>2146_4	p_riboswitch=0.996648
>2147_4	p_riboswitch=0.988358
>2148_4	p_riboswitch=0.387318
>2149_4	p_riboswitch=0.414444
>2150_4	p_riboswitch=0.998651
>2151_4	p_riboswitch=0.978197
>2152_4	p_riboswitch=0.975114
>2153_4	p_riboswitch=0.994923
>2154_4	p_riboswitch=0.997495
>2155_4	p_riboswitch=0.174544
>2156_4	p_riboswitch=0.182030
>2157_4	p_riboswitch=0.985301
>2158_4	p_riboswitch=0.980374
>2159_4	p_riboswitch=0.989283
>2160_4	p_riboswitch=0.996803
>2161_4	p_riboswitch=0.993986
>2162_4	p_riboswitch=0.976208
>2163_4	p_riboswitch=0.120868
>2164_4	p_riboswitch=0.276445
>2165_4	p_riboswitch=0.177558
>2166_4	p_riboswitch=0.999331
>2167_4	p_riboswitch=0.977764
>2168_4	p_riboswitch=0.976024
>2169_4	p_riboswitch=0.992953
>2170_4	p_riboswitch=0.997084
>2171_4	p_riboswitch=0.190224
>2172_4	p_riboswitch=0.252323
>2173_4	p_riboswitch=0.988084
>2174_4	p_riboswitch=0.994976
>2175_4	p_riboswitch=0.996511
>2176_4	p_riboswitch=0.901120
>2177_4	p_riboswitch=0.089735
>2178_4	p_riboswitch=0.087638
>2179_4	p_riboswitch=0.103709
>2180_4	p_riboswitch=0.993223
>2181_4	p_riboswitch=0.977736
>2182_4	p_riboswitch=0.978170
>2183_4	p_riboswitch=0.955796
>2184_4	p_riboswitch=0.991076
>2185_4	p_riboswitch=0.997112
>2186_4	p_riboswitch=0.224673
>2187_4	p_riboswitch=0.994636
>2188_4	p_riboswitch=0.029345
>2189_4	p_riboswitch=0.367252
>2190_4	p_riboswitch=0.128746
>2191_4	p_riboswitch=0.068900
>2192_4	p_riboswitch=0.045355
>2193_4	p_riboswitch=0.489453
>2194_4	p_riboswitch=0.995673
>2195_4	p_riboswitch=0.978358
>2196_4	p_riboswitch=0.968857
>2197_4	p_riboswitch=0.942207
>2198_4	p_riboswitch=0.990064
>2199_4	p_riboswitch=0.997075
>2200_4	p_riboswitch=0.028078
>2201_4	p_riboswitch=0.045732
>2202_4	p_riboswitch=0.241439
>2203_4	p_riboswitch=0.101189
>2204_4	p_riboswitch=0.038424
>2205_4	p_riboswitch=0.145026
>2206_4	p_riboswitch=0.971199
>2207_4	p_riboswitch=0.994438
>2208_4	p_riboswitch=0.999425
>2209_4	p_riboswitch=0.962652
>2210_4	p_riboswitch=0.994832
>2211_4	p_riboswitch=0.988815
>2212_4	p_riboswitch=0.041184
>2213_4	p_riboswitch=0.030494
>2214_4	p_riboswitch=0.195224
>2215_4	p_riboswitch=0.051099
>2216_4	p_riboswitch=0.091683
>2217_4	p_riboswitch=0.858168
>2218_4	p_riboswitch=0.994524
>2219_4	p_riboswitch=0.989684
>2220_4	p_riboswitch=0.999417
>2221_4	p_riboswitch=0.994728
>2222_4	p_riboswitch=0.994506
>2223_4	p_riboswitch=0.028977
>2224_4	p_riboswitch=0.026984
>2225_4	p_riboswitch=0.139583
>2226_4	p_riboswitch=0.156311
>2227_4	p_riboswitch=0.724665
>2228_4	p_riboswitch=0.992045
>2229_4	p_riboswitch=0.991708
>2230_4	p_riboswitch=0.986053
>2231_4	p_riboswitch=0.994607
>2232_4	p_riboswitch=0.990751
>2233_4	p_riboswitch=0.026169
>2234_4	p_riboswitch=0.025164
>2235_4	p_riboswitch=0.192811
>2236_4	p_riboswitch=0.694361
>2237_4	p_riboswitch=0.988801
>2238_4	p_riboswitch=0.985540
>2239_4	p_riboswitch=0.989384
>2240_4	p_riboswitch=0.987701
>2241_4	p_riboswitch=0.991539
>2242_4	p_riboswitch=0.024663
>2243_4	p_riboswitch=0.023298
>2244_4	p_riboswitch=0.988587
>2245_4	p_riboswitch=0.983029
>2246_4	p_riboswitch=0.973941
>2247_4	p_riboswitch=0.977710
>2248_4	p_riboswitch=0.989874
>2249_4	p_riboswitch=0.989265
>2250_4	p_riboswitch=0.023804
>2251_4	p_riboswitch=0.023961
>2252_4	p_riboswitch=0.988737
>2253_4	p_riboswitch=0.947048
>2254_4	p_riboswitch=0.953803
>2255_4	p_riboswitch=0.979375
>2256_4	p_riboswitch=0.990470
>2257_4	p_riboswitch=0.204783
>2258_4	p_riboswitch=0.979036
