>1_3	p_riboswitch=0.897237
>1524_3	p_riboswitch=0.561225
>1525_3	p_riboswitch=0.019178
>1526_3	p_riboswitch=0.015503
>1527_3	p_riboswitch=0.987092
>1528_3	p_riboswitch=0.991022
>1529_3	p_riboswitch=0.998423
>1530_3	p_riboswitch=0.996942
>1531_3	p_riboswitch=0.999663
>1532_3	p_riboswitch=0.999691
>1533_3	p_riboswitch=0.998565
>1534_3	p_riboswitch=0.999278
>1535_3	p_riboswitch=0.999306
>1536_3	p_riboswitch=0.999823
>1537_3	p_riboswitch=0.998978
>1538_3	p_riboswitch=0.999705
>1539_3	p_riboswitch=0.912902
>1540_3	p_riboswitch=0.999003
>1541_3	p_riboswitch=0.009940
>1542_3	p_riboswitch=0.023992
>1543_3	p_riboswitch=0.001726
>1544_3	p_riboswitch=0.007590
>1545_3	p_riboswitch=0.032197
>1546_3	p_riboswitch=0.379365
>1547_3	p_riboswitch=0.029952
>1548_3	p_riboswitch=0.987570
>1549_3	p_riboswitch=0.998057
>1550_3	p_riboswitch=0.993076
>1551_3	p_riboswitch=0.999742
>1552_3	p_riboswitch=0.999719
>1553_3	p_riboswitch=0.999419
>1554_3	p_riboswitch=0.999712
>1555_3	p_riboswitch=0.999085
>1556_3	p_riboswitch=0.999225
>1557_3	p_riboswitch=0.999826
>1558_3	p_riboswitch=0.999814
>1559_3	p_riboswitch=0.984294
>1560_3	p_riboswitch=0.999691
>1561_3	p_riboswitch=0.998731
>1562_3	p_riboswitch=0.019396
>1563_3	p_riboswitch=0.012611
>1564_3	p_riboswitch=0.007014
>1565_3	p_riboswitch=0.035716
>1566_3	p_riboswitch=0.088697
>1567_3	p_riboswitch=0.051253
>1568_3	p_riboswitch=0.989997
>1569_3	p_riboswitch=0.998309
>1570_3	p_riboswitch=0.898226
>1571_3	p_riboswitch=0.998216
>1572_3	p_riboswitch=0.999409
>1573_3	p_riboswitch=0.999521
>1574_3	p_riboswitch=0.995235
>1575_3	p_riboswitch=0.998998
>1576_3	p_riboswitch=0.998837
>1577_3	p_riboswitch=0.999816
>1578_3	p_riboswitch=0.999816
>1579_3	p_riboswitch=0.999831
>1580_3	p_riboswitch=0.986185
>1581_3	p_riboswitch=0.999630
>1582_3	p_riboswitch=0.009847
>1583_3	p_riboswitch=0.012133
>1584_3	p_riboswitch=0.040312
>1585_3	p_riboswitch=0.067585
>1586_3	p_riboswitch=0.854049
>1587_3	p_riboswitch=0.996540
>1588_3	p_riboswitch=0.998002
>1589_3	p_riboswitch=0.108203
>1590_3	p_riboswitch=0.998679
>1591_3	p_riboswitch=0.997869
>1592_3	p_riboswitch=0.997223
>1593_3	p_riboswitch=0.996695
>1594_3	p_riboswitch=0.997752
>1595_3	p_riboswitch=0.998617
>1596_3	p_riboswitch=0.999800
>1597_3	p_riboswitch=0.999770
>1598_3	p_riboswitch=0.999825
>1599_3	p_riboswitch=0.999840
>1600_3	p_riboswitch=0.998977
>1601_3	p_riboswitch=0.010958
>1602_3	p_riboswitch=0.078401
>1603_3	p_riboswitch=0.119577
>1604_3	p_riboswitch=0.718724
>1605_3	p_riboswitch=0.753111
>1606_3	p_riboswitch=0.998464
>1607_3	p_riboswitch=0.894080
>1608_3	p_riboswitch=0.998511
>1609_3	p_riboswitch=0.997060
>1610_3	p_riboswitch=0.976116
>1611_3	p_riboswitch=0.933233
>1612_3	p_riboswitch=0.997905
>1613_3	p_riboswitch=0.996244
>1614_3	p_riboswitch=0.999791
>1615_3	p_riboswitch=0.999711
>1616_3	p_riboswitch=0.999807
>1617_3	p_riboswitch=0.999831
>1618_3	p_riboswitch=0.999343
>1619_3	p_riboswitch=0.026290
>1620_3	p_riboswitch=0.062380
>1621_3	p_riboswitch=0.817420
>1622_3	p_riboswitch=0.577769
>1623_3	p_riboswitch=0.949520
>1624_3	p_riboswitch=0.939758
>1625_3	p_riboswitch=0.999466
>1626_3	p_riboswitch=0.994914
>1627_3	p_riboswitch=0.997860
>1628_3	p_riboswitch=0.680055
>1629_3	p_riboswitch=0.986408
>1630_3	p_riboswitch=0.996673
>1631_3	p_riboswitch=0.999742
>1632_3	p_riboswitch=0.999637
>1633_3	p_riboswitch=0.999777
>1634_3	p_riboswitch=0.999817
>1635_3	p_riboswitch=0.999317
>1636_3	p_riboswitch=0.024902
>1637_3	p_riboswitch=0.339434
>1638_3	p_riboswitch=0.715224
>1639_3	p_riboswitch=0.887369
>1640_3	p_riboswitch=0.991759
>1641_3	p_riboswitch=0.999411
>1642_3	p_riboswitch=0.981327
>1643_3	p_riboswitch=0.951365
>1644_3	p_riboswitch=0.999538
>1645_3	p_riboswitch=0.948842
>1646_3	p_riboswitch=0.930698
>1647_3	p_riboswitch=0.999747
>1648_3	p_riboswitch=0.999636
>1649_3	p_riboswitch=0.999721
>1650_3	p_riboswitch=0.999799
>1651_3	p_riboswitch=0.999260
>1652_3	p_riboswitch=0.069953
>1653_3	p_riboswitch=0.247180
>1654_3	p_riboswitch=0.937050
>1655_3	p_riboswitch=0.987471
>1656_3	p_riboswitch=0.984350
>1657_3	p_riboswitch=0.983713
>1658_3	p_riboswitch=0.108264
>1659_3	p_riboswitch=0.998531
>1660_3	p_riboswitch=0.999506
>1661_3	p_riboswitch=0.717043
>1662_3	p_riboswitch=0.999666
>1663_3	p_riboswitch=0.999650
>1664_3	p_riboswitch=0.999668
>1665_3	p_riboswitch=0.999757
>1666_3	p_riboswitch=0.999226
>1667_3	p_riboswitch=0.957373
>1668_3	p_riboswitch=0.422121
>1669_3	p_riboswitch=0.990121
>1670_3	p_riboswitch=0.994249
>1671_3	p_riboswitch=0.990443
>1672_3	p_riboswitch=0.379281
>1673_3	p_riboswitch=0.989409
>1674_3	p_riboswitch=0.998428
>1675_3	p_riboswitch=0.999669
>1676_3	p_riboswitch=0.999586
>1677_3	p_riboswitch=0.999151
>1678_3	p_riboswitch=0.999715
>1679_3	p_riboswitch=0.999756
>1680_3	p_riboswitch=0.999164
>1681_3	p_riboswitch=0.025837
>1682_3	p_riboswitch=0.960890
>1683_3	p_riboswitch=0.967631
>1684_3	p_riboswitch=0.985493
>1685_3	p_riboswitch=0.952332
>1686_3	p_riboswitch=0.992683
>1687_3	p_riboswitch=0.989300
>1688_3	p_riboswitch=0.999539
>1689_3	p_riboswitch=0.999248
>1690_3	p_riboswitch=0.998055
>1691_3	p_riboswitch=0.999540
>1692_3	p_riboswitch=0.999783
>1693_3	p_riboswitch=0.998843
>1694_3	p_riboswitch=0.218804
>1695_3	p_riboswitch=0.984327
>1696_3	p_riboswitch=0.994653
>1697_3	p_riboswitch=0.709073
>1698_3	p_riboswitch=0.996003
>1699_3	p_riboswitch=0.958367
>1700_3	p_riboswitch=0.999273
>1701_3	p_riboswitch=0.995187
>1702_3	p_riboswitch=0.999026
>1703_3	p_riboswitch=0.999233
>1704_3	p_riboswitch=0.999741
>1705_3	p_riboswitch=0.998974
>1706_3	p_riboswitch=0.247432
>1707_3	p_riboswitch=0.995459
>1708_3	p_riboswitch=0.629576
>1709_3	p_riboswitch=0.974403
>1710_3	p_riboswitch=0.987752
>1711_3	p_riboswitch=0.999168
>1712_3	p_riboswitch=0.936831
>1713_3	p_riboswitch=0.995342
>1714_3	p_riboswitch=0.998922
>1715_3	p_riboswitch=0.999488
>1716_3	p_riboswitch=0.999518
>1717_3	p_riboswitch=0.089862
>1718_3	p_riboswitch=0.939984
>1719_3	p_riboswitch=0.976616
>1720_3	p_riboswitch=0.982700
>1721_3	p_riboswitch=0.998950
>1722_3	p_riboswitch=0.960651
>1723_3	p_riboswitch=0.978958
>1724_3	p_riboswitch=0.997608
>1725_3	p_riboswitch=0.999201
>1726_3	p_riboswitch=0.999446
>1727_3	p_riboswitch=0.022748
>1728_3	p_riboswitch=0.976960
>1729_3	p_riboswitch=0.971349
>1730_3	p_riboswitch=0.990737
>1731_3	p_riboswitch=0.995242
>1732_3	p_riboswitch=0.981465
>1733_3	p_riboswitch=0.994124
>1734_3	p_riboswitch=0.997760
>1735_3	p_riboswitch=0.999175
>1736_3	p_riboswitch=0.937978
>1737_3	p_riboswitch=0.978743
>1738_3	p_riboswitch=0.950076
>1739_3	p_riboswitch=0.985648
>1740_3	p_riboswitch=0.994941
>1741_3	p_riboswitch=0.992875
>1742_3	p_riboswitch=0.997896
>1743_3	p_riboswitch=0.997506
>1744_3	p_riboswitch=0.965352
>1745_3	p_riboswitch=0.964576
>1746_3	p_riboswitch=0.979788
>1747_3	p_riboswitch=0.949704
>1748_3	p_riboswitch=0.995798
>1749_3	p_riboswitch=0.997297
>1750_3	p_riboswitch=0.996022
>1751_3	p_riboswitch=0.912439
>1752_3	p_riboswitch=0.978646
>1753_3	p_riboswitch=0.900246
>1754_3	p_riboswitch=0.993979
>1755_3	p_riboswitch=0.997424
>1756_3	p_riboswitch=0.997666
>1757_3	p_riboswitch=0.948086
>1758_3	p_riboswitch=0.887129
>1759_3	p_riboswitch=0.998335
>1760_3	p_riboswitch=0.995774
>1761_3	p_riboswitch=0.997759
>1762_3	p_riboswitch=0.516849
>1763_3	p_riboswitch=0.992638
>1764_3	p_riboswitch=0.996118
>1765_3	p_riboswitch=0.996461
>1766_3	p_riboswitch=0.814175
>1767_3	p_riboswitch=0.992321
>1768_3	p_riboswitch=0.993309
>1769_3	p_riboswitch=0.943061
>1770_3	p_riboswitch=0.989958
>1771_3	p_riboswitch=0.985667
>1772_3	p_riboswitch=0.007253
>1773_3	p_riboswitch=0.561225
>1774_3	p_riboswitch=0.019178
>1775_3	p_riboswitch=0.015503
>1776_3	p_riboswitch=0.987092
>1777_3	p_riboswitch=0.991022
>1778_3	p_riboswitch=0.998423
>1779_3	p_riboswitch=0.996942
>1780_3	p_riboswitch=0.999663
>1781_3	p_riboswitch=0.999691
>1782_3	p_riboswitch=0.998565
>1783_3	p_riboswitch=0.999278
>1784_3	p_riboswitch=0.999306
>1785_3	p_riboswitch=0.999823
>1786_3	p_riboswitch=0.998978
>1787_3	p_riboswitch=0.999705
>1788_3	p_riboswitch=0.912902
>1789_3	p_riboswitch=0.999003
>1790_3	p_riboswitch=0.998684
>1791_3	p_riboswitch=0.998383
>1792_3	p_riboswitch=0.982320
>1793_3	p_riboswitch=0.987766
>1794_3	p_riboswitch=0.032197
>1795_3	p_riboswitch=0.379365
>1796_3	p_riboswitch=0.029952
>1797_3	p_riboswitch=0.987570
>1798_3	p_riboswitch=0.998057
>1799_3	p_riboswitch=0.993076
>1800_3	p_riboswitch=0.999742
>1801_3	p_riboswitch=0.999719
>1802_3	p_riboswitch=0.999419
>1803_3	p_riboswitch=0.999712
>1804_3	p_riboswitch=0.999085
>1805_3	p_riboswitch=0.999225
>1806_3	p_riboswitch=0.999826
>1807_3	p_riboswitch=0.999814
>1808_3	p_riboswitch=0.984294
>1809_3	p_riboswitch=0.999691
>1810_3	p_riboswitch=0.998731
>1811_3	p_riboswitch=0.998919
>1812_3	p_riboswitch=0.998868
>1813_3	p_riboswitch=0.974697
>1814_3	p_riboswitch=0.967747
>1815_3	p_riboswitch=0.088697
>1816_3	p_riboswitch=0.051253
>1817_3	p_riboswitch=0.989997
>1818_3	p_riboswitch=0.998309
>1819_3	p_riboswitch=0.898226
>1820_3	p_riboswitch=0.998216
>1821_3	p_riboswitch=0.999409
>1822_3	p_riboswitch=0.999521
>1823_3	p_riboswitch=0.995235
>1824_3	p_riboswitch=0.998998
>1825_3	p_riboswitch=0.998837
>1826_3	p_riboswitch=0.999816
>1827_3	p_riboswitch=0.999816
>1828_3	p_riboswitch=0.999831
>1829_3	p_riboswitch=0.986185
>1830_3	p_riboswitch=0.999630
>1831_3	p_riboswitch=0.998620
>1832_3	p_riboswitch=0.999134
>1833_3	p_riboswitch=0.998468
>1834_3	p_riboswitch=0.953443
>1835_3	p_riboswitch=0.854049
>1836_3	p_riboswitch=0.996540
>1837_3	p_riboswitch=0.998002
>1838_3	p_riboswitch=0.108203
>1839_3	p_riboswitch=0.998679
>1840_3	p_riboswitch=0.997869
>1841_3	p_riboswitch=0.997223
>1842_3	p_riboswitch=0.996695
>1843_3	p_riboswitch=0.997752
>1844_3	p_riboswitch=0.998617
>1845_3	p_riboswitch=0.999800
>1846_3	p_riboswitch=0.999770
>1847_3	p_riboswitch=0.999825
>1848_3	p_riboswitch=0.999840
>1849_3	p_riboswitch=0.998977
>1850_3	p_riboswitch=0.999609
>1851_3	p_riboswitch=0.998898
>1852_3	p_riboswitch=0.997623
>1853_3	p_riboswitch=0.981681
>1854_3	p_riboswitch=0.753111
>1855_3	p_riboswitch=0.998464
>1856_3	p_riboswitch=0.894080
>1857_3	p_riboswitch=0.998511
>1858_3	p_riboswitch=0.997060
>1859_3	p_riboswitch=0.976116
>1860_3	p_riboswitch=0.933233
>1861_3	p_riboswitch=0.997905
>1862_3	p_riboswitch=0.996244
>1863_3	p_riboswitch=0.999791
>1864_3	p_riboswitch=0.999711
>1865_3	p_riboswitch=0.999807
>1866_3	p_riboswitch=0.999831
>1867_3	p_riboswitch=0.999343
>1868_3	p_riboswitch=0.998958
>1869_3	p_riboswitch=0.998945
>1870_3	p_riboswitch=0.998543
>1871_3	p_riboswitch=0.993338
>1872_3	p_riboswitch=0.949520
>1873_3	p_riboswitch=0.939758
>1874_3	p_riboswitch=0.999466
>1875_3	p_riboswitch=0.994914
>1876_3	p_riboswitch=0.997860
>1877_3	p_riboswitch=0.680055
>1878_3	p_riboswitch=0.986408
>1879_3	p_riboswitch=0.996673
>1880_3	p_riboswitch=0.999742
>1881_3	p_riboswitch=0.999637
>1882_3	p_riboswitch=0.999777
>1883_3	p_riboswitch=0.999817
>1884_3	p_riboswitch=0.999317
>1885_3	p_riboswitch=0.999311
>1886_3	p_riboswitch=0.999128
>1887_3	p_riboswitch=0.998794
>1888_3	p_riboswitch=0.998549
>1889_3	p_riboswitch=0.991759
>1890_3	p_riboswitch=0.999411
>1891_3	p_riboswitch=0.981327
>1892_3	p_riboswitch=0.951365
>1893_3	p_riboswitch=0.999538
>1894_3	p_riboswitch=0.948842
>1895_3	p_riboswitch=0.930698
>1896_3	p_riboswitch=0.999747
>1897_3	p_riboswitch=0.999636
>1898_3	p_riboswitch=0.999721
>1899_3	p_riboswitch=0.999799
>1900_3	p_riboswitch=0.999260
>1901_3	p_riboswitch=0.999147
>1902_3	p_riboswitch=0.999382
>1903_3	p_riboswitch=0.998864
>1904_3	p_riboswitch=0.999413
>1905_3	p_riboswitch=0.984350
>1906_3	p_riboswitch=0.983713
>1907_3	p_riboswitch=0.108264
>1908_3	p_riboswitch=0.998531
>1909_3	p_riboswitch=0.999506
>1910_3	p_riboswitch=0.717043
>1911_3	p_riboswitch=0.999666
>1912_3	p_riboswitch=0.999650
>1913_3	p_riboswitch=0.999668
>1914_3	p_riboswitch=0.999757
>1915_3	p_riboswitch=0.999226
>1916_3	p_riboswitch=0.999115
>1917_3	p_riboswitch=0.999257
>1918_3	p_riboswitch=0.999243
>1919_3	p_riboswitch=0.998284
>1920_3	p_riboswitch=0.990443
>1921_3	p_riboswitch=0.379281
>1922_3	p_riboswitch=0.989409
>1923_3	p_riboswitch=0.998428
>1924_3	p_riboswitch=0.999669
>1925_3	p_riboswitch=0.999586
>1926_3	p_riboswitch=0.999151
>1927_3	p_riboswitch=0.999715
>1928_3	p_riboswitch=0.999756
>1929_3	p_riboswitch=0.999164
>1930_3	p_riboswitch=0.999161
>1931_3	p_riboswitch=0.999361
>1932_3	p_riboswitch=0.999062
>1933_3	p_riboswitch=0.996995
>1934_3	p_riboswitch=0.952332
>1935_3	p_riboswitch=0.992683
>1936_3	p_riboswitch=0.989300
>1937_3	p_riboswitch=0.999539
>1938_3	p_riboswitch=0.999248
>1939_3	p_riboswitch=0.998055
>1940_3	p_riboswitch=0.999540
>1941_3	p_riboswitch=0.999783
>1942_3	p_riboswitch=0.998843
>1943_3	p_riboswitch=0.999077
>1944_3	p_riboswitch=0.999200
>1945_3	p_riboswitch=0.999289
>1946_3	p_riboswitch=0.997978
>1947_3	p_riboswitch=0.996003
>1948_3	p_riboswitch=0.958367
>1949_3	p_riboswitch=0.999273
>1950_3	p_riboswitch=0.995187
>1951_3	p_riboswitch=0.999026
>1952_3	p_riboswitch=0.999233
>1953_3	p_riboswitch=0.999741
>1954_3	p_riboswitch=0.998974
>1955_3	p_riboswitch=0.998748
>1956_3	p_riboswitch=0.999142
>1957_3	p_riboswitch=0.999055
>1958_3	p_riboswitch=0.997060
>1959_3	p_riboswitch=0.987752
>1960_3	p_riboswitch=0.999168
>1961_3	p_riboswitch=0.936831
>1962_3	p_riboswitch=0.995342
>1963_3	p_riboswitch=0.998922
>1964_3	p_riboswitch=0.999488
>1965_3	p_riboswitch=0.999518
>1966_3	p_riboswitch=0.998668
>1967_3	p_riboswitch=0.998969
>1968_3	p_riboswitch=0.998925
>1969_3	p_riboswitch=0.994234
>1970_3	p_riboswitch=0.998950
>1971_3	p_riboswitch=0.960651
>1972_3	p_riboswitch=0.978958
>1973_3	p_riboswitch=0.997608
>1974_3	p_riboswitch=0.999201
>1975_3	p_riboswitch=0.999446
>1976_3	p_riboswitch=0.998396
>1977_3	p_riboswitch=0.998928
>1978_3	p_riboswitch=0.998611
>1979_3	p_riboswitch=0.993989
>1980_3	p_riboswitch=0.995242
>1981_3	p_riboswitch=0.981465
>1982_3	p_riboswitch=0.994124
>1983_3	p_riboswitch=0.997760
>1984_3	p_riboswitch=0.999175
>1985_3	p_riboswitch=0.998167
>1986_3	p_riboswitch=0.998718
>1987_3	p_riboswitch=0.998805
>1988_3	p_riboswitch=0.991744
>1989_3	p_riboswitch=0.994941
>1990_3	p_riboswitch=0.992875
>1991_3	p_riboswitch=0.997896
>1992_3	p_riboswitch=0.997506
>1993_3	p_riboswitch=0.997431
>1994_3	p_riboswitch=0.998588
>1995_3	p_riboswitch=0.998447
>1996_3	p_riboswitch=0.998684
>1997_3	p_riboswitch=0.995798
>1998_3	p_riboswitch=0.997297
>1999_3	p_riboswitch=0.996022
>2000_3	p_riboswitch=0.996618
>2001_3	p_riboswitch=0.998129
>2002_3	p_riboswitch=0.998293
>2003_3	p_riboswitch=0.998171
>2004_3	p_riboswitch=0.997424
>2005_3	p_riboswitch=0.997666
>2006_3	p_riboswitch=0.996068
>2007_3	p_riboswitch=0.926626
>2008_3	p_riboswitch=0.997580
>2009_3	p_riboswitch=0.998179
>2010_3	p_riboswitch=0.997759
>2011_3	p_riboswitch=0.997593
>2012_3	p_riboswitch=0.159683
>2013_3	p_riboswitch=0.568184
>2014_3	p_riboswitch=0.996972
>2015_3	p_riboswitch=0.984616
>2016_3	p_riboswitch=0.385554
>2017_3	p_riboswitch=0.811404
>2018_3	p_riboswitch=0.279310
>2019_3	p_riboswitch=0.991911
>2020_3	p_riboswitch=0.872620
>2021_3	p_riboswitch=0.652210
>2022_3	p_riboswitch=0.990566
>2023_3	p_riboswitch=0.778658
>2024_3	p_riboswitch=0.985647
>2025_3	p_riboswitch=0.987092
>2026_3	p_riboswitch=0.991022
>2027_3	p_riboswitch=0.998423
>2028_3	p_riboswitch=0.996942
>2029_3	p_riboswitch=0.999663
>2030_3	p_riboswitch=0.999691
>2031_3	p_riboswitch=0.998565
>2032_3	p_riboswitch=0.999278
>2033_3	p_riboswitch=0.999306
>2034_3	p_riboswitch=0.999823
>2035_3	p_riboswitch=0.998978
>2036_3	p_riboswitch=0.999705
>2037_3	p_riboswitch=0.912902
>2038_3	p_riboswitch=0.999003
>2039_3	p_riboswitch=0.998684
>2040_3	p_riboswitch=0.998383
>2041_3	p_riboswitch=0.982320
>2042_3	p_riboswitch=0.987766
>2043_3	p_riboswitch=0.989016
>2044_3	p_riboswitch=0.843181
>2045_3	p_riboswitch=0.725066
>2046_3	p_riboswitch=0.948963
>2047_3	p_riboswitch=0.998057
>2048_3	p_riboswitch=0.993076
>2049_3	p_riboswitch=0.999742
>2050_3	p_riboswitch=0.999719
>2051_3	p_riboswitch=0.999419
>2052_3	p_riboswitch=0.999712
>2053_3	p_riboswitch=0.999085
>2054_3	p_riboswitch=0.999225
>2055_3	p_riboswitch=0.999826
>2056_3	p_riboswitch=0.999814
>2057_3	p_riboswitch=0.984294
>2058_3	p_riboswitch=0.999691
>2059_3	p_riboswitch=0.998731
>2060_3	p_riboswitch=0.998919
>2061_3	p_riboswitch=0.998868
>2062_3	p_riboswitch=0.974697
>2063_3	p_riboswitch=0.967747
>2064_3	p_riboswitch=0.988315
>2065_3	p_riboswitch=0.559406
>2066_3	p_riboswitch=0.728501
>2067_3	p_riboswitch=0.933456
>2068_3	p_riboswitch=0.898226
>2069_3	p_riboswitch=0.998216
>2070_3	p_riboswitch=0.999409
>2071_3	p_riboswitch=0.999521
>2072_3	p_riboswitch=0.995235
>2073_3	p_riboswitch=0.998998
>2074_3	p_riboswitch=0.998837
>2075_3	p_riboswitch=0.999816
>2076_3	p_riboswitch=0.999816
>2077_3	p_riboswitch=0.999831
>2078_3	p_riboswitch=0.986185
>2079_3	p_riboswitch=0.999630
>2080_3	p_riboswitch=0.998620
>2081_3	p_riboswitch=0.999134
>2082_3	p_riboswitch=0.998468
>2083_3	p_riboswitch=0.953443
>2084_3	p_riboswitch=0.978478
>2085_3	p_riboswitch=0.138373
>2086_3	p_riboswitch=0.862381
>2087_3	p_riboswitch=0.728304
>2088_3	p_riboswitch=0.998679
>2089_3	p_riboswitch=0.997869
>2090_3	p_riboswitch=0.997223
>2091_3	p_riboswitch=0.996695
>2092_3	p_riboswitch=0.997752
>2093_3	p_riboswitch=0.998617
>2094_3	p_riboswitch=0.999800
>2095_3	p_riboswitch=0.999770
>2096_3	p_riboswitch=0.999825
>2097_3	p_riboswitch=0.999840
>2098_3	p_riboswitch=0.998977
>2099_3	p_riboswitch=0.999609
>2100_3	p_riboswitch=0.998898
>2101_3	p_riboswitch=0.997623
>2102_3	p_riboswitch=0.981681
>2103_3	p_riboswitch=0.968836
>2104_3	p_riboswitch=0.907665
>2105_3	p_riboswitch=0.479492
>2106_3	p_riboswitch=0.995800
>2107_3	p_riboswitch=0.997060
>2108_3	p_riboswitch=0.976116
>2109_3	p_riboswitch=0.933233
>2110_3	p_riboswitch=0.997905
>2111_3	p_riboswitch=0.996244
>2112_3	p_riboswitch=0.999791
>2113_3	p_riboswitch=0.999711
>2114_3	p_riboswitch=0.999807
>2115_3	p_riboswitch=0.999831
>2116_3	p_riboswitch=0.999343
>2117_3	p_riboswitch=0.998958
>2118_3	p_riboswitch=0.998945
>2119_3	p_riboswitch=0.998543
>2120_3	p_riboswitch=0.993338
>2121_3	p_riboswitch=0.990919
>2122_3	p_riboswitch=0.935662
>2123_3	p_riboswitch=0.941106
>2124_3	p_riboswitch=0.114973
>2125_3	p_riboswitch=0.997860
>2126_3	p_riboswitch=0.680055
>2127_3	p_riboswitch=0.986408
>2128_3	p_riboswitch=0.996673
>2129_3	p_riboswitch=0.999742
>2130_3	p_riboswitch=0.999637
>2131_3	p_riboswitch=0.999777
>2132_3	p_riboswitch=0.999817
>2133_3	p_riboswitch=0.999317
>2134_3	p_riboswitch=0.999311
>2135_3	p_riboswitch=0.999128
>2136_3	p_riboswitch=0.998794
>2137_3	p_riboswitch=0.998549
>2138_3	p_riboswitch=0.994884
>2139_3	p_riboswitch=0.977125
>2140_3	p_riboswitch=0.960090
>2141_3	p_riboswitch=0.995803
>2142_3	p_riboswitch=0.999538
>2143_3	p_riboswitch=0.948842
>2144_3	p_riboswitch=0.930698
>2145_3	p_riboswitch=0.999747
>2146_3	p_riboswitch=0.999636
>2147_3	p_riboswitch=0.999721
>2148_3	p_riboswitch=0.999799
>2149_3	p_riboswitch=0.999260
>2150_3	p_riboswitch=0.999147
>2151_3	p_riboswitch=0.999382
>2152_3	p_riboswitch=0.998864
>2153_3	p_riboswitch=0.999413
>2154_3	p_riboswitch=0.998511
>2155_3	p_riboswitch=0.982833
>2156_3	p_riboswitch=0.997096
>2157_3	p_riboswitch=0.995628
>2158_3	p_riboswitch=0.999506
>2159_3	p_riboswitch=0.717043
>2160_3	p_riboswitch=0.999666
>2161_3	p_riboswitch=0.999650
>2162_3	p_riboswitch=0.999668
>2163_3	p_riboswitch=0.999757
>2164_3	p_riboswitch=0.999226
>2165_3	p_riboswitch=0.999115
>2166_3	p_riboswitch=0.999257
>2167_3	p_riboswitch=0.999243
>2168_3	p_riboswitch=0.998284
>2169_3	p_riboswitch=0.999405
>2170_3	p_riboswitch=0.980990
>2171_3	p_riboswitch=0.997797
>2172_3	p_riboswitch=0.968164
>2173_3	p_riboswitch=0.999669
>2174_3	p_riboswitch=0.999586
>2175_3	p_riboswitch=0.999151
>2176_3	p_riboswitch=0.999715
>2177_3	p_riboswitch=0.999756
>2178_3	p_riboswitch=0.999164
>2179_3	p_riboswitch=0.999161
>2180_3	p_riboswitch=0.999361
>2181_3	p_riboswitch=0.999062
>2182_3	p_riboswitch=0.996995
>2183_3	p_riboswitch=0.999706
>2184_3	p_riboswitch=0.999393
>2185_3	p_riboswitch=0.998515
>2186_3	p_riboswitch=0.980021
>2187_3	p_riboswitch=0.999248
>2188_3	p_riboswitch=0.998055
>2189_3	p_riboswitch=0.999540
>2190_3	p_riboswitch=0.999783
>2191_3	p_riboswitch=0.998843
>2192_3	p_riboswitch=0.999077
>2193_3	p_riboswitch=0.999200
>2194_3	p_riboswitch=0.999289
>2195_3	p_riboswitch=0.997978
>2196_3	p_riboswitch=0.972986
>2197_3	p_riboswitch=0.997121
>2198_3	p_riboswitch=0.999416
>2199_3	p_riboswitch=0.978506
>2200_3	p_riboswitch=0.999026
>2201_3	p_riboswitch=0.999233
>2202_3	p_riboswitch=0.999741
>2203_3	p_riboswitch=0.998974
>2204_3	p_riboswitch=0.998748
>2205_3	p_riboswitch=0.999142
>2206_3	p_riboswitch=0.999055
>2207_3	p_riboswitch=0.997060
>2208_3	p_riboswitch=0.997460
>2209_3	p_riboswitch=0.990435
>2210_3	p_riboswitch=0.998061
>2211_3	p_riboswitch=0.997652
>2212_3	p_riboswitch=0.998922
>2213_3	p_riboswitch=0.999488
>2214_3	p_riboswitch=0.999518
>2215_3	p_riboswitch=0.998668
>2216_3	p_riboswitch=0.998969
>2217_3	p_riboswitch=0.998925
>2218_3	p_riboswitch=0.994234
>2219_3	p_riboswitch=0.995876
>2220_3	p_riboswitch=0.997852
>2221_3	p_riboswitch=0.993369
>2222_3	p_riboswitch=0.984722
>2223_3	p_riboswitch=0.999201
>2224_3	p_riboswitch=0.999446
>2225_3	p_riboswitch=0.998396
>2226_3	p_riboswitch=0.998928
>2227_3	p_riboswitch=0.998611
>2228_3	p_riboswitch=0.993989
>2229_3	p_riboswitch=0.988851
>2230_3	p_riboswitch=0.996728
>2231_3	p_riboswitch=0.998276
>2232_3	p_riboswitch=0.995391
>2233_3	p_riboswitch=0.999175
>2234_3	p_riboswitch=0.998167
>2235_3	p_riboswitch=0.998718
>2236_3	p_riboswitch=0.998805
>2237_3	p_riboswitch=0.991744
>2238_3	p_riboswitch=0.992928
>2239_3	p_riboswitch=0.991962
>2240_3	p_riboswitch=0.997496
>2241_3	p_riboswitch=0.998035
>2242_3	p_riboswitch=0.997431
>2243_3	p_riboswitch=0.998588
>2244_3	p_riboswitch=0.998447
>2245_3	p_riboswitch=0.998684
>2246_3	p_riboswitch=0.983211
>2247_3	p_riboswitch=0.984279
>2248_3	p_riboswitch=0.994850
>2249_3	p_riboswitch=0.997079
>2250_3	p_riboswitch=0.998129
>2251_3	p_riboswitch=0.998293
>2252_3	p_riboswitch=0.998171
>2253_3	p_riboswitch=0.992136
>2254_3	p_riboswitch=0.985777
>2255_3	p_riboswitch=0.996170
>2256_3	p_riboswitch=0.993624
>2257_3	p_riboswitch=0.997580
>2258_3	p_riboswitch=0.998179
