>1_1	p_riboswitch=0.567109
>1524_1	p_riboswitch=0.020235
>1525_1	p_riboswitch=0.042616
>1526_1	p_riboswitch=0.019316
>1527_1	p_riboswitch=0.087580
>1528_1	p_riboswitch=0.090011
>1529_1	p_riboswitch=0.029204
>1530_1	p_riboswitch=0.029151
>1531_1	p_riboswitch=0.021346
>1532_1	p_riboswitch=0.859586
>1533_1	p_riboswitch=0.932809
>1534_1	p_riboswitch=0.077418
>1535_1	p_riboswitch=0.076833
>1536_1	p_riboswitch=0.857328
>1537_1	p_riboswitch=0.549665
>1538_1	p_riboswitch=0.998120
>1539_1	p_riboswitch=0.957100
>1540_1	p_riboswitch=0.955693
>1541_1	p_riboswitch=0.012118
>1542_1	p_riboswitch=0.019150
>1543_1	p_riboswitch=0.014954
>1544_1	p_riboswitch=0.014038
>1545_1	p_riboswitch=0.016393
>1546_1	p_riboswitch=0.025486
>1547_1	p_riboswitch=0.027483
>1548_1	p_riboswitch=0.022011
>1549_1	p_riboswitch=0.240073
>1550_1	p_riboswitch=0.385194
>1551_1	p_riboswitch=0.040858
>1552_1	p_riboswitch=0.015331
>1553_1	p_riboswitch=0.025498
>1554_1	p_riboswitch=0.947339
>1555_1	p_riboswitch=0.051539
>1556_1	p_riboswitch=0.151511
>1557_1	p_riboswitch=0.414768
>1558_1	p_riboswitch=0.375467
>1559_1	p_riboswitch=0.997280
>1560_1	p_riboswitch=0.999032
>1561_1	p_riboswitch=0.975080
>1562_1	p_riboswitch=0.011055
>1563_1	p_riboswitch=0.017326
>1564_1	p_riboswitch=0.015969
>1565_1	p_riboswitch=0.016622
>1566_1	p_riboswitch=0.025884
>1567_1	p_riboswitch=0.021914
>1568_1	p_riboswitch=0.031468
>1569_1	p_riboswitch=0.096390
>1570_1	p_riboswitch=0.611342
>1571_1	p_riboswitch=0.137492
>1572_1	p_riboswitch=0.015579
>1573_1	p_riboswitch=0.047905
>1574_1	p_riboswitch=0.700971
>1575_1	p_riboswitch=0.017004
>1576_1	p_riboswitch=0.040895
>1577_1	p_riboswitch=0.674017
>1578_1	p_riboswitch=0.061281
>1579_1	p_riboswitch=0.997943
>1580_1	p_riboswitch=0.998685
>1581_1	p_riboswitch=0.999343
>1582_1	p_riboswitch=0.013078
>1583_1	p_riboswitch=0.017912
>1584_1	p_riboswitch=0.014278
>1585_1	p_riboswitch=0.025146
>1586_1	p_riboswitch=0.018691
>1587_1	p_riboswitch=0.024852
>1588_1	p_riboswitch=0.077588
>1589_1	p_riboswitch=0.556364
>1590_1	p_riboswitch=0.427998
>1591_1	p_riboswitch=0.177327
>1592_1	p_riboswitch=0.019880
>1593_1	p_riboswitch=0.529628
>1594_1	p_riboswitch=0.014421
>1595_1	p_riboswitch=0.062735
>1596_1	p_riboswitch=0.200098
>1597_1	p_riboswitch=0.150072
>1598_1	p_riboswitch=0.991025
>1599_1	p_riboswitch=0.998806
>1600_1	p_riboswitch=0.999164
>1601_1	p_riboswitch=0.013437
>1602_1	p_riboswitch=0.015817
>1603_1	p_riboswitch=0.032925
>1604_1	p_riboswitch=0.018995
>1605_1	p_riboswitch=0.020225
>1606_1	p_riboswitch=0.051182
>1607_1	p_riboswitch=0.026019
>1608_1	p_riboswitch=0.120003
>1609_1	p_riboswitch=0.464695
>1610_1	p_riboswitch=0.018627
>1611_1	p_riboswitch=0.001944
>1612_1	p_riboswitch=0.013391
>1613_1	p_riboswitch=0.023695
>1614_1	p_riboswitch=0.210848
>1615_1	p_riboswitch=0.049373
>1616_1	p_riboswitch=0.549320
>1617_1	p_riboswitch=0.996251
>1618_1	p_riboswitch=0.999155
>1619_1	p_riboswitch=0.014717
>1620_1	p_riboswitch=0.028455
>1621_1	p_riboswitch=0.024457
>1622_1	p_riboswitch=0.020687
>1623_1	p_riboswitch=0.024524
>1624_1	p_riboswitch=0.124990
>1625_1	p_riboswitch=0.296925
>1626_1	p_riboswitch=0.213038
>1627_1	p_riboswitch=0.400376
>1628_1	p_riboswitch=0.001889
>1629_1	p_riboswitch=0.013127
>1630_1	p_riboswitch=0.019774
>1631_1	p_riboswitch=0.048835
>1632_1	p_riboswitch=0.044945
>1633_1	p_riboswitch=0.573049
>1634_1	p_riboswitch=0.998932
>1635_1	p_riboswitch=0.997994
>1636_1	p_riboswitch=0.017943
>1637_1	p_riboswitch=0.026875
>1638_1	p_riboswitch=0.028056
>1639_1	p_riboswitch=0.026749
>1640_1	p_riboswitch=0.027179
>1641_1	p_riboswitch=0.066106
>1642_1	p_riboswitch=0.429261
>1643_1	p_riboswitch=0.120951
>1644_1	p_riboswitch=0.566517
>1645_1	p_riboswitch=0.017062
>1646_1	p_riboswitch=0.020067
>1647_1	p_riboswitch=0.034045
>1648_1	p_riboswitch=0.024485
>1649_1	p_riboswitch=0.095638
>1650_1	p_riboswitch=0.996501
>1651_1	p_riboswitch=0.999135
>1652_1	p_riboswitch=0.022302
>1653_1	p_riboswitch=0.029125
>1654_1	p_riboswitch=0.098478
>1655_1	p_riboswitch=0.028891
>1656_1	p_riboswitch=0.038857
>1657_1	p_riboswitch=0.108907
>1658_1	p_riboswitch=0.232875
>1659_1	p_riboswitch=0.688660
>1660_1	p_riboswitch=0.039073
>1661_1	p_riboswitch=0.021057
>1662_1	p_riboswitch=0.035119
>1663_1	p_riboswitch=0.117741
>1664_1	p_riboswitch=0.060811
>1665_1	p_riboswitch=0.997831
>1666_1	p_riboswitch=0.998945
>1667_1	p_riboswitch=0.018589
>1668_1	p_riboswitch=0.043148
>1669_1	p_riboswitch=0.398158
>1670_1	p_riboswitch=0.042138
>1671_1	p_riboswitch=0.053408
>1672_1	p_riboswitch=0.076802
>1673_1	p_riboswitch=0.098987
>1674_1	p_riboswitch=0.026092
>1675_1	p_riboswitch=0.063282
>1676_1	p_riboswitch=0.033553
>1677_1	p_riboswitch=0.144317
>1678_1	p_riboswitch=0.045704
>1679_1	p_riboswitch=0.992014
>1680_1	p_riboswitch=0.998478
>1681_1	p_riboswitch=0.004687
>1682_1	p_riboswitch=0.041382
>1683_1	p_riboswitch=0.124828
>1684_1	p_riboswitch=0.058486
>1685_1	p_riboswitch=0.046045
>1686_1	p_riboswitch=0.174116
>1687_1	p_riboswitch=0.033904
>1688_1	p_riboswitch=0.039964
>1689_1	p_riboswitch=0.152973
>1690_1	p_riboswitch=0.145399
>1691_1	p_riboswitch=0.039963
>1692_1	p_riboswitch=0.989067
>1693_1	p_riboswitch=0.987689
>1694_1	p_riboswitch=0.004576
>1695_1	p_riboswitch=0.028525
>1696_1	p_riboswitch=0.176885
>1697_1	p_riboswitch=0.049929
>1698_1	p_riboswitch=0.065817
>1699_1	p_riboswitch=0.027233
>1700_1	p_riboswitch=0.045904
>1701_1	p_riboswitch=0.089839
>1702_1	p_riboswitch=0.066783
>1703_1	p_riboswitch=0.003991
>1704_1	p_riboswitch=0.005436
>1705_1	p_riboswitch=0.978023
>1706_1	p_riboswitch=0.024800
>1707_1	p_riboswitch=0.050012
>1708_1	p_riboswitch=0.118192
>1709_1	p_riboswitch=0.066905
>1710_1	p_riboswitch=0.022225
>1711_1	p_riboswitch=0.042635
>1712_1	p_riboswitch=0.108826
>1713_1	p_riboswitch=0.042192
>1714_1	p_riboswitch=0.154744
>1715_1	p_riboswitch=0.004718
>1716_1	p_riboswitch=0.007036
>1717_1	p_riboswitch=0.026232
>1718_1	p_riboswitch=0.043576
>1719_1	p_riboswitch=0.415834
>1720_1	p_riboswitch=0.022355
>1721_1	p_riboswitch=0.026116
>1722_1	p_riboswitch=0.075380
>1723_1	p_riboswitch=0.049525
>1724_1	p_riboswitch=0.074761
>1725_1	p_riboswitch=0.972774
>1726_1	p_riboswitch=0.005499
>1727_1	p_riboswitch=0.026695
>1728_1	p_riboswitch=0.038273
>1729_1	p_riboswitch=0.028769
>1730_1	p_riboswitch=0.026287
>1731_1	p_riboswitch=0.037163
>1732_1	p_riboswitch=0.043292
>1733_1	p_riboswitch=0.031901
>1734_1	p_riboswitch=0.985868
>1735_1	p_riboswitch=0.981308
>1736_1	p_riboswitch=0.023212
>1737_1	p_riboswitch=0.032666
>1738_1	p_riboswitch=0.043333
>1739_1	p_riboswitch=0.036824
>1740_1	p_riboswitch=0.028421
>1741_1	p_riboswitch=0.068155
>1742_1	p_riboswitch=0.033007
>1743_1	p_riboswitch=0.960570
>1744_1	p_riboswitch=0.022736
>1745_1	p_riboswitch=0.038650
>1746_1	p_riboswitch=0.082262
>1747_1	p_riboswitch=0.028409
>1748_1	p_riboswitch=0.050457
>1749_1	p_riboswitch=0.894039
>1750_1	p_riboswitch=0.992043
>1751_1	p_riboswitch=0.022631
>1752_1	p_riboswitch=0.053928
>1753_1	p_riboswitch=0.044550
>1754_1	p_riboswitch=0.047821
>1755_1	p_riboswitch=0.718568
>1756_1	p_riboswitch=0.955642
>1757_1	p_riboswitch=0.027013
>1758_1	p_riboswitch=0.016422
>1759_1	p_riboswitch=0.088214
>1760_1	p_riboswitch=0.684644
>1761_1	p_riboswitch=0.320102
>1762_1	p_riboswitch=0.024128
>1763_1	p_riboswitch=0.026098
>1764_1	p_riboswitch=0.976797
>1765_1	p_riboswitch=0.815961
>1766_1	p_riboswitch=0.061858
>1767_1	p_riboswitch=0.808761
>1768_1	p_riboswitch=0.985240
>1769_1	p_riboswitch=0.084035
>1770_1	p_riboswitch=0.807738
>1771_1	p_riboswitch=0.125046
>1772_1	p_riboswitch=0.013765
>1773_1	p_riboswitch=0.020235
>1774_1	p_riboswitch=0.042616
>1775_1	p_riboswitch=0.019316
>1776_1	p_riboswitch=0.087580
>1777_1	p_riboswitch=0.090011
>1778_1	p_riboswitch=0.029204
>1779_1	p_riboswitch=0.029151
>1780_1	p_riboswitch=0.021346
>1781_1	p_riboswitch=0.859586
>1782_1	p_riboswitch=0.932809
>1783_1	p_riboswitch=0.077418
>1784_1	p_riboswitch=0.076833
>1785_1	p_riboswitch=0.857328
>1786_1	p_riboswitch=0.549665
>1787_1	p_riboswitch=0.998120
>1788_1	p_riboswitch=0.957100
>1789_1	p_riboswitch=0.955693
>1790_1	p_riboswitch=0.966884
>1791_1	p_riboswitch=0.993673
>1792_1	p_riboswitch=0.983860
>1793_1	p_riboswitch=0.847119
>1794_1	p_riboswitch=0.016393
>1795_1	p_riboswitch=0.025486
>1796_1	p_riboswitch=0.027483
>1797_1	p_riboswitch=0.022011
>1798_1	p_riboswitch=0.240073
>1799_1	p_riboswitch=0.385194
>1800_1	p_riboswitch=0.040858
>1801_1	p_riboswitch=0.015331
>1802_1	p_riboswitch=0.025498
>1803_1	p_riboswitch=0.947339
>1804_1	p_riboswitch=0.051539
>1805_1	p_riboswitch=0.151511
>1806_1	p_riboswitch=0.414768
>1807_1	p_riboswitch=0.375467
>1808_1	p_riboswitch=0.997280
>1809_1	p_riboswitch=0.999032
>1810_1	p_riboswitch=0.975080
>1811_1	p_riboswitch=0.979481
>1812_1	p_riboswitch=0.944628
>1813_1	p_riboswitch=0.995203
>1814_1	p_riboswitch=0.702282
>1815_1	p_riboswitch=0.025884
>1816_1	p_riboswitch=0.021914
>1817_1	p_riboswitch=0.031468
>1818_1	p_riboswitch=0.096390
>1819_1	p_riboswitch=0.611342
>1820_1	p_riboswitch=0.137492
>1821_1	p_riboswitch=0.015579
>1822_1	p_riboswitch=0.047905
>1823_1	p_riboswitch=0.700970
>1824_1	p_riboswitch=0.017004
>1825_1	p_riboswitch=0.040895
>1826_1	p_riboswitch=0.674017
>1827_1	p_riboswitch=0.061281
>1828_1	p_riboswitch=0.997943
>1829_1	p_riboswitch=0.998685
>1830_1	p_riboswitch=0.999343
>1831_1	p_riboswitch=0.985787
>1832_1	p_riboswitch=0.998395
>1833_1	p_riboswitch=0.964020
>1834_1	p_riboswitch=0.817923
>1835_1	p_riboswitch=0.018691
>1836_1	p_riboswitch=0.024852
>1837_1	p_riboswitch=0.077588
>1838_1	p_riboswitch=0.556364
>1839_1	p_riboswitch=0.427998
>1840_1	p_riboswitch=0.177327
>1841_1	p_riboswitch=0.019880
>1842_1	p_riboswitch=0.529628
>1843_1	p_riboswitch=0.014421
>1844_1	p_riboswitch=0.062735
>1845_1	p_riboswitch=0.200098
>1846_1	p_riboswitch=0.150072
>1847_1	p_riboswitch=0.991025
>1848_1	p_riboswitch=0.998806
>1849_1	p_riboswitch=0.999164
>1850_1	p_riboswitch=0.999535
>1851_1	p_riboswitch=0.997681
>1852_1	p_riboswitch=0.998590
>1853_1	p_riboswitch=0.986094
>1854_1	p_riboswitch=0.020225
>1855_1	p_riboswitch=0.051182
>1856_1	p_riboswitch=0.026019
>1857_1	p_riboswitch=0.120003
>1858_1	p_riboswitch=0.464695
>1859_1	p_riboswitch=0.018627
>1860_1	p_riboswitch=0.001944
>1861_1	p_riboswitch=0.013391
>1862_1	p_riboswitch=0.023695
>1863_1	p_riboswitch=0.210848
>1864_1	p_riboswitch=0.049373
>1865_1	p_riboswitch=0.549320
>1866_1	p_riboswitch=0.996251
>1867_1	p_riboswitch=0.999155
>1868_1	p_riboswitch=0.999466
>1869_1	p_riboswitch=0.997620
>1870_1	p_riboswitch=0.997634
>1871_1	p_riboswitch=0.960098
>1872_1	p_riboswitch=0.024524
>1873_1	p_riboswitch=0.124990
>1874_1	p_riboswitch=0.296925
>1875_1	p_riboswitch=0.213038
>1876_1	p_riboswitch=0.400376
>1877_1	p_riboswitch=0.001889
>1878_1	p_riboswitch=0.013127
>1879_1	p_riboswitch=0.019774
>1880_1	p_riboswitch=0.048835
>1881_1	p_riboswitch=0.044945
>1882_1	p_riboswitch=0.573049
>1883_1	p_riboswitch=0.998932
>1884_1	p_riboswitch=0.997994
>1885_1	p_riboswitch=0.999403
>1886_1	p_riboswitch=0.999542
>1887_1	p_riboswitch=0.997586
>1888_1	p_riboswitch=0.991633
>1889_1	p_riboswitch=0.027179
>1890_1	p_riboswitch=0.066106
>1891_1	p_riboswitch=0.429261
>1892_1	p_riboswitch=0.120951
>1893_1	p_riboswitch=0.566517
>1894_1	p_riboswitch=0.017062
>1895_1	p_riboswitch=0.020067
>1896_1	p_riboswitch=0.034045
>1897_1	p_riboswitch=0.024485
>1898_1	p_riboswitch=0.095638
>1899_1	p_riboswitch=0.996501
>1900_1	p_riboswitch=0.999135
>1901_1	p_riboswitch=0.998768
>1902_1	p_riboswitch=0.999530
>1903_1	p_riboswitch=0.999505
>1904_1	p_riboswitch=0.998543
>1905_1	p_riboswitch=0.038857
>1906_1	p_riboswitch=0.108907
>1907_1	p_riboswitch=0.232875
>1908_1	p_riboswitch=0.688660
>1909_1	p_riboswitch=0.039073
>1910_1	p_riboswitch=0.021057
>1911_1	p_riboswitch=0.035119
>1912_1	p_riboswitch=0.117741
>1913_1	p_riboswitch=0.060811
>1914_1	p_riboswitch=0.997831
>1915_1	p_riboswitch=0.998945
>1916_1	p_riboswitch=0.994791
>1917_1	p_riboswitch=0.999293
>1918_1	p_riboswitch=0.999486
>1919_1	p_riboswitch=0.998561
>1920_1	p_riboswitch=0.053408
>1921_1	p_riboswitch=0.076802
>1922_1	p_riboswitch=0.098987
>1923_1	p_riboswitch=0.026092
>1924_1	p_riboswitch=0.063282
>1925_1	p_riboswitch=0.033553
>1926_1	p_riboswitch=0.144317
>1927_1	p_riboswitch=0.045704
>1928_1	p_riboswitch=0.992014
>1929_1	p_riboswitch=0.998478
>1930_1	p_riboswitch=0.998168
>1931_1	p_riboswitch=0.997080
>1932_1	p_riboswitch=0.999154
>1933_1	p_riboswitch=0.998553
>1934_1	p_riboswitch=0.046045
>1935_1	p_riboswitch=0.174116
>1936_1	p_riboswitch=0.033904
>1937_1	p_riboswitch=0.039964
>1938_1	p_riboswitch=0.152973
>1939_1	p_riboswitch=0.145399
>1940_1	p_riboswitch=0.039963
>1941_1	p_riboswitch=0.989067
>1942_1	p_riboswitch=0.987689
>1943_1	p_riboswitch=0.999024
>1944_1	p_riboswitch=0.999234
>1945_1	p_riboswitch=0.997064
>1946_1	p_riboswitch=0.998382
>1947_1	p_riboswitch=0.065817
>1948_1	p_riboswitch=0.027233
>1949_1	p_riboswitch=0.045904
>1950_1	p_riboswitch=0.089839
>1951_1	p_riboswitch=0.066783
>1952_1	p_riboswitch=0.003991
>1953_1	p_riboswitch=0.005436
>1954_1	p_riboswitch=0.978023
>1955_1	p_riboswitch=0.998009
>1956_1	p_riboswitch=0.996453
>1957_1	p_riboswitch=0.997084
>1958_1	p_riboswitch=0.998442
>1959_1	p_riboswitch=0.022225
>1960_1	p_riboswitch=0.042635
>1961_1	p_riboswitch=0.108826
>1962_1	p_riboswitch=0.042192
>1963_1	p_riboswitch=0.154744
>1964_1	p_riboswitch=0.004718
>1965_1	p_riboswitch=0.007036
>1966_1	p_riboswitch=0.997413
>1967_1	p_riboswitch=0.998636
>1968_1	p_riboswitch=0.996309
>1969_1	p_riboswitch=0.998250
>1970_1	p_riboswitch=0.026116
>1971_1	p_riboswitch=0.075380
>1972_1	p_riboswitch=0.049525
>1973_1	p_riboswitch=0.074761
>1974_1	p_riboswitch=0.972774
>1975_1	p_riboswitch=0.005499
>1976_1	p_riboswitch=0.996486
>1977_1	p_riboswitch=0.998377
>1978_1	p_riboswitch=0.998755
>1979_1	p_riboswitch=0.998256
>1980_1	p_riboswitch=0.037163
>1981_1	p_riboswitch=0.043292
>1982_1	p_riboswitch=0.031901
>1983_1	p_riboswitch=0.985868
>1984_1	p_riboswitch=0.981308
>1985_1	p_riboswitch=0.008631
>1986_1	p_riboswitch=0.997846
>1987_1	p_riboswitch=0.998466
>1988_1	p_riboswitch=0.997966
>1989_1	p_riboswitch=0.028421
>1990_1	p_riboswitch=0.068155
>1991_1	p_riboswitch=0.033007
>1992_1	p_riboswitch=0.960570
>1993_1	p_riboswitch=0.995183
>1994_1	p_riboswitch=0.010864
>1995_1	p_riboswitch=0.998058
>1996_1	p_riboswitch=0.998704
>1997_1	p_riboswitch=0.050457
>1998_1	p_riboswitch=0.894039
>1999_1	p_riboswitch=0.992043
>2000_1	p_riboswitch=0.994898
>2001_1	p_riboswitch=0.988110
>2002_1	p_riboswitch=0.997130
>2003_1	p_riboswitch=0.998547
>2004_1	p_riboswitch=0.718568
>2005_1	p_riboswitch=0.955642
>2006_1	p_riboswitch=0.995589
>2007_1	p_riboswitch=0.994330
>2008_1	p_riboswitch=0.990540
>2009_1	p_riboswitch=0.996650
>2010_1	p_riboswitch=0.320102
>2011_1	p_riboswitch=0.793433
>2012_1	p_riboswitch=0.995169
>2013_1	p_riboswitch=0.994991
>2014_1	p_riboswitch=0.996619
>2015_1	p_riboswitch=0.353367
>2016_1	p_riboswitch=0.979140
>2017_1	p_riboswitch=0.995589
>2018_1	p_riboswitch=0.996802
>2019_1	p_riboswitch=0.956802
>2020_1	p_riboswitch=0.987252
>2021_1	p_riboswitch=0.996864
>2022_1	p_riboswitch=0.987502
>2023_1	p_riboswitch=0.994632
>2024_1	p_riboswitch=0.992920
>2025_1	p_riboswitch=0.087580
>2026_1	p_riboswitch=0.090011
>2027_1	p_riboswitch=0.029204
>2028_1	p_riboswitch=0.029151
>2029_1	p_riboswitch=0.021346
>2030_1	p_riboswitch=0.859586
>2031_1	p_riboswitch=0.932809
>2032_1	p_riboswitch=0.077418
>2033_1	p_riboswitch=0.076833
>2034_1	p_riboswitch=0.857328
>2035_1	p_riboswitch=0.549665
>2036_1	p_riboswitch=0.998120
>2037_1	p_riboswitch=0.957100
>2038_1	p_riboswitch=0.955693
>2039_1	p_riboswitch=0.966884
>2040_1	p_riboswitch=0.993673
>2041_1	p_riboswitch=0.983860
>2042_1	p_riboswitch=0.847119
>2043_1	p_riboswitch=0.810881
>2044_1	p_riboswitch=0.939823
>2045_1	p_riboswitch=0.995874
>2046_1	p_riboswitch=0.992620
>2047_1	p_riboswitch=0.240073
>2048_1	p_riboswitch=0.385195
>2049_1	p_riboswitch=0.040858
>2050_1	p_riboswitch=0.015331
>2051_1	p_riboswitch=0.025498
>2052_1	p_riboswitch=0.947339
>2053_1	p_riboswitch=0.051539
>2054_1	p_riboswitch=0.151511
>2055_1	p_riboswitch=0.414768
>2056_1	p_riboswitch=0.375467
>2057_1	p_riboswitch=0.997280
>2058_1	p_riboswitch=0.999032
>2059_1	p_riboswitch=0.975080
>2060_1	p_riboswitch=0.979481
>2061_1	p_riboswitch=0.944628
>2062_1	p_riboswitch=0.995203
>2063_1	p_riboswitch=0.702282
>2064_1	p_riboswitch=0.574991
>2065_1	p_riboswitch=0.790771
>2066_1	p_riboswitch=0.947270
>2067_1	p_riboswitch=0.548793
>2068_1	p_riboswitch=0.611342
>2069_1	p_riboswitch=0.137492
>2070_1	p_riboswitch=0.015579
>2071_1	p_riboswitch=0.047905
>2072_1	p_riboswitch=0.700971
>2073_1	p_riboswitch=0.017004
>2074_1	p_riboswitch=0.040895
>2075_1	p_riboswitch=0.674017
>2076_1	p_riboswitch=0.061281
>2077_1	p_riboswitch=0.997943
>2078_1	p_riboswitch=0.998685
>2079_1	p_riboswitch=0.999343
>2080_1	p_riboswitch=0.985787
>2081_1	p_riboswitch=0.998395
>2082_1	p_riboswitch=0.964020
>2083_1	p_riboswitch=0.817923
>2084_1	p_riboswitch=0.515940
>2085_1	p_riboswitch=0.839829
>2086_1	p_riboswitch=0.805994
>2087_1	p_riboswitch=0.988579
>2088_1	p_riboswitch=0.427998
>2089_1	p_riboswitch=0.177327
>2090_1	p_riboswitch=0.019880
>2091_1	p_riboswitch=0.529628
>2092_1	p_riboswitch=0.014421
>2093_1	p_riboswitch=0.062735
>2094_1	p_riboswitch=0.200098
>2095_1	p_riboswitch=0.150072
>2096_1	p_riboswitch=0.991025
>2097_1	p_riboswitch=0.998806
>2098_1	p_riboswitch=0.999164
>2099_1	p_riboswitch=0.999535
>2100_1	p_riboswitch=0.997681
>2101_1	p_riboswitch=0.998590
>2102_1	p_riboswitch=0.986094
>2103_1	p_riboswitch=0.753755
>2104_1	p_riboswitch=0.664083
>2105_1	p_riboswitch=0.869763
>2106_1	p_riboswitch=0.694443
>2107_1	p_riboswitch=0.464695
>2108_1	p_riboswitch=0.018627
>2109_1	p_riboswitch=0.001944
>2110_1	p_riboswitch=0.013391
>2111_1	p_riboswitch=0.023695
>2112_1	p_riboswitch=0.210848
>2113_1	p_riboswitch=0.049373
>2114_1	p_riboswitch=0.549320
>2115_1	p_riboswitch=0.996251
>2116_1	p_riboswitch=0.999155
>2117_1	p_riboswitch=0.999466
>2118_1	p_riboswitch=0.997620
>2119_1	p_riboswitch=0.997634
>2120_1	p_riboswitch=0.960098
>2121_1	p_riboswitch=0.986405
>2122_1	p_riboswitch=0.868636
>2123_1	p_riboswitch=0.722405
>2124_1	p_riboswitch=0.830979
>2125_1	p_riboswitch=0.400376
>2126_1	p_riboswitch=0.001889
>2127_1	p_riboswitch=0.013127
>2128_1	p_riboswitch=0.019774
>2129_1	p_riboswitch=0.048835
>2130_1	p_riboswitch=0.044945
>2131_1	p_riboswitch=0.573049
>2132_1	p_riboswitch=0.998932
>2133_1	p_riboswitch=0.997994
>2134_1	p_riboswitch=0.999403
>2135_1	p_riboswitch=0.999542
>2136_1	p_riboswitch=0.997586
>2137_1	p_riboswitch=0.991633
>2138_1	p_riboswitch=0.961412
>2139_1	p_riboswitch=0.897047
>2140_1	p_riboswitch=0.850642
>2141_1	p_riboswitch=0.644774
>2142_1	p_riboswitch=0.566517
>2143_1	p_riboswitch=0.017062
>2144_1	p_riboswitch=0.020067
>2145_1	p_riboswitch=0.034045
>2146_1	p_riboswitch=0.024485
>2147_1	p_riboswitch=0.095638
>2148_1	p_riboswitch=0.996501
>2149_1	p_riboswitch=0.999135
>2150_1	p_riboswitch=0.998768
>2151_1	p_riboswitch=0.999530
>2152_1	p_riboswitch=0.999505
>2153_1	p_riboswitch=0.998543
>2154_1	p_riboswitch=0.994294
>2155_1	p_riboswitch=0.951497
>2156_1	p_riboswitch=0.890364
>2157_1	p_riboswitch=0.763766
>2158_1	p_riboswitch=0.039073
>2159_1	p_riboswitch=0.021057
>2160_1	p_riboswitch=0.035119
>2161_1	p_riboswitch=0.117741
>2162_1	p_riboswitch=0.060811
>2163_1	p_riboswitch=0.997831
>2164_1	p_riboswitch=0.998945
>2165_1	p_riboswitch=0.994791
>2166_1	p_riboswitch=0.999293
>2167_1	p_riboswitch=0.999486
>2168_1	p_riboswitch=0.998561
>2169_1	p_riboswitch=0.998586
>2170_1	p_riboswitch=0.995023
>2171_1	p_riboswitch=0.998105
>2172_1	p_riboswitch=0.767753
>2173_1	p_riboswitch=0.063282
>2174_1	p_riboswitch=0.033553
>2175_1	p_riboswitch=0.144317
>2176_1	p_riboswitch=0.045704
>2177_1	p_riboswitch=0.992014
>2178_1	p_riboswitch=0.998478
>2179_1	p_riboswitch=0.998168
>2180_1	p_riboswitch=0.997080
>2181_1	p_riboswitch=0.999154
>2182_1	p_riboswitch=0.998553
>2183_1	p_riboswitch=0.998590
>2184_1	p_riboswitch=0.998598
>2185_1	p_riboswitch=0.997192
>2186_1	p_riboswitch=0.998123
>2187_1	p_riboswitch=0.152973
>2188_1	p_riboswitch=0.145399
>2189_1	p_riboswitch=0.039963
>2190_1	p_riboswitch=0.989067
>2191_1	p_riboswitch=0.987689
>2192_1	p_riboswitch=0.999024
>2193_1	p_riboswitch=0.999234
>2194_1	p_riboswitch=0.997064
>2195_1	p_riboswitch=0.998382
>2196_1	p_riboswitch=0.998538
>2197_1	p_riboswitch=0.998590
>2198_1	p_riboswitch=0.998629
>2199_1	p_riboswitch=0.997196
>2200_1	p_riboswitch=0.066783
>2201_1	p_riboswitch=0.003991
>2202_1	p_riboswitch=0.005436
>2203_1	p_riboswitch=0.978023
>2204_1	p_riboswitch=0.998009
>2205_1	p_riboswitch=0.996453
>2206_1	p_riboswitch=0.997084
>2207_1	p_riboswitch=0.998442
>2208_1	p_riboswitch=0.998368
>2209_1	p_riboswitch=0.998525
>2210_1	p_riboswitch=0.998603
>2211_1	p_riboswitch=0.998595
>2212_1	p_riboswitch=0.154744
>2213_1	p_riboswitch=0.004718
>2214_1	p_riboswitch=0.007036
>2215_1	p_riboswitch=0.997413
>2216_1	p_riboswitch=0.998636
>2217_1	p_riboswitch=0.996309
>2218_1	p_riboswitch=0.998250
>2219_1	p_riboswitch=0.998403
>2220_1	p_riboswitch=0.998325
>2221_1	p_riboswitch=0.998579
>2222_1	p_riboswitch=0.998541
>2223_1	p_riboswitch=0.972774
>2224_1	p_riboswitch=0.005499
>2225_1	p_riboswitch=0.996486
>2226_1	p_riboswitch=0.998377
>2227_1	p_riboswitch=0.998755
>2228_1	p_riboswitch=0.998256
>2229_1	p_riboswitch=0.998225
>2230_1	p_riboswitch=0.998391
>2231_1	p_riboswitch=0.998330
>2232_1	p_riboswitch=0.998499
>2233_1	p_riboswitch=0.981308
>2234_1	p_riboswitch=0.008631
>2235_1	p_riboswitch=0.997846
>2236_1	p_riboswitch=0.998466
>2237_1	p_riboswitch=0.997966
>2238_1	p_riboswitch=0.998121
>2239_1	p_riboswitch=0.998199
>2240_1	p_riboswitch=0.998481
>2241_1	p_riboswitch=0.998162
>2242_1	p_riboswitch=0.995183
>2243_1	p_riboswitch=0.010864
>2244_1	p_riboswitch=0.998058
>2245_1	p_riboswitch=0.998704
>2246_1	p_riboswitch=0.997739
>2247_1	p_riboswitch=0.998116
>2248_1	p_riboswitch=0.999692
>2249_1	p_riboswitch=0.998455
>2250_1	p_riboswitch=0.988110
>2251_1	p_riboswitch=0.997130
>2252_1	p_riboswitch=0.998547
>2253_1	p_riboswitch=0.998485
>2254_1	p_riboswitch=0.997671
>2255_1	p_riboswitch=0.998822
>2256_1	p_riboswitch=0.999677
>2257_1	p_riboswitch=0.990540
>2258_1	p_riboswitch=0.996650
